OTU	NSF22.NOVI.1M25	NSF22.NOVI.7M9	NSF22.NOVI.PM20	NSF22.NOVI.6M10	NSF22.NOVI.1M15	NSF22.NOVI.PM42	NSF22.NOVI.5M13	NSF22.NOVI.8M6	NSF22.NOVI.1M21	NSF22.NOVI.1M9	NSF22.NOVI.1M37	NSF22.NOVI.PM19	NSF22.NOVI.1M29	NSF22.NOVI.PM3	NSF22.NOVI.PM2	NSF22.NOVI.8M8	NSF22.NOVI.6M15	NSF22.NOVI.5M14	NSF22.NOVI.PM1	NSF22.NOVI.1M6	NSF22.NOVI.1M28	NSF22.NOVI.PM43	NSF22.NOVI.1M33	NSF22.NOVI.PM36	NSF22.NOVI.PM21	NSF22.NOVI.3M6	NSF22.NOVI.1M1	NSF22.NOVI.8M11	NSF22.NOVI.7M6	NSF22.NOVI.1M36	NSF22.NOVI.2M11	NSF22.NOVI.6M14	NSF22.NOVI.5M15	NSF22.NOVI.8M9	NSF22.NOVI.7M11	NSF22.NOVI.7M8	NSF22.NOVI.1M13	NSF22.NOVI.6M13	NSF22.NOVI.2M7	NSF22.NOVI.PM11	NSF22.NOVI.1M17	NSF22.NOVI.5M12	NSF22.NOVI.PM16	NSF22.NOVI.1M8	NSF22.NOVI.PM39	NSF22.NOVI.5M7	NSF22.NOVI.4M11	NSF22.NOVI.1M26	NSF22.NOVI.4M7	NSF22.NOVI.PM34	NSF22.NOVI.PM29	NSF22.NOVI.1M20	NSF22.NOVI.6M8	NSF22.NOVI.6M6	NSF22.NOVI.3M12	NSF22.NOVI.6M12	NSF22.NOVI.PM33	NSF22.NOVI.PM28	NSF22.NOVI.PM32	NSF22.NOVI.1M3	NSF22.NOVI.1M18	NSF22.NOVI.1M42	NSF22.NOVI.6M9	NSF22.NOVI.PM9	NSF22.NOVI.1M34	NSF22.NOVI.2M13	NSF22.NOVI.7M7	NSF22.NOVI.2M8	NSF22.NOVI.PM24	NSF22.NOVI.1M40	NSF22.NOVI.8M13	NSF22.NOVI.PM23	NSF22.NOVI.7M15	NSF22.NOVI.1M7	NSF22.NOVI.3M7	NSF22.NOVI.1M27	NSF22.NOVI.PM17	NSF22.NOVI.PM45	NSF22.NOVI.PM6	NSF22.NOVI.3M11	NSF22.NOVI.2M14	NSF22.NOVI.PM30	NSF22.NOVI.6M11	NSF22.NOVI.1M23	NSF22.NOVI.2M6	NSF22.NOVI.8M14	NSF22.NOVI.PM25	NSF22.NOVI.PM31	NSF22.NOVI.1M35	NSF22.NOVI.PM8	NSF22.NOVI.PM38	NSF22.NOVI.1M2	NSF22.NOVI.PM10	NSF22.NOVI.8M15	NSF22.NOVI.8M7	NSF22.NOVI.1M38	NSF22.NOVI.PM22	NSF22.NOVI.8M10	NSF22.NOVI.PM7	NSF22.NOVI.2M10	NSF22.NOVI.1M41	NSF22.NOVI.PM44	NSF22.NOVI.2M9	NSF22.NOVI.7M10	NSF22.NOVI.7M14	NSF22.NOVI.1M19	NSF22.NOVI.4M9	NSF22.NOVI.5M9	NSF22.NOVI.PM14	NSF22.NOVI.1M45	NSF22.NOVI.PM27	NSF22.NOVI.4M15	NSF22.NOVI.PM4	NSF22.NOVI.3M14	NSF22.NOVI.1M14	NSF22.NOVI.3M13	NSF22.NOVI.4M10	NSF22.NOVI.1M31	NSF22.NOVI.PM41	NSF22.NOVI.PM13	NSF22.NOVI.2M12	NSF22.NOVI.PM5	NSF22.NOVI.7M12	NSF22.NOVI.PM26	NSF22.NOVI.1M43	NSF22.NOVI.8M12	NSF22.NOVI.PM35	NSF22.NOVI.5M6	NSF22.NOVI.1M5	NSF22.NOVI.5M8	NSF22.NOVI.4M8	NSF22.NOVI.4M14	NSF22.NOVI.PM15	NSF22.NOVI.1M16	NSF22.NOVI.PM12	NSF22.NOVI.1M44	NSF22.NOVI.3M15	NSF22.NOVI.PM40	NSF22.NOVI.1M10	NSF22.NOVI.1M30	NSF22.NOVI.6M7	NSF22.NOVI.1M12	NSF22.NOVI.5M10	NSF22.NOVI.1M4	NSF22.NOVI.4M6	NSF22.NOVI.1M32	NSF22.NOVI.4M12	NSF22.NOVI.PM18	NSF22.NOVI.PM37	NSF22.NOVI.2M15	NSF22.NOVI.4M13	NSF22.NOVI.1M39	NSF22.NOVI.1M22	NSF22.NOVI.5M11	NSF22.NOVI.1M11	NSF22.NOVI.4M3	NSF22.NOVI.3M4	NSF22.NOVI.7M5	NSF22.NOVI.7M1	NSF22.NOVI.6M4	NSF22.NOVI.6M2	NSF22.NOVI.3M2	NSF22.NOVI.4M5	NSF22.NOVI.2M2	NSF22.NOVI.7M2	NSF22.NOVI.5M3	NSF22.NOVI.7M4	NSF22.NOVI.3M5	NSF22.NOVI.3M1	NSF22.NOVI.2M4	NSF22.NOVI.6M1	NSF22.NOVI.7M3	NSF22.NOVI.2M3	NSF22.NOVI.2M5	NSF22.NOVI.5M2	NSF22.NOVI.2M1	NSF22.NOVI.4M1	NSF22.NOVI.4M2	NSF22.NOVI.6M5	NSF22.NOVI.6M3	NSF22.NOVI.3M3	NSF22.NOVI.5M1	NSF22.NOVI.5M5
dd8e42ae13b1a9dd7135cee32a1b6ef1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6035242290749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1409691629956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1057268722467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddbe19d07a4e55cc7b2fbfad276ac69c	0	0	0	0	0	0	1005.425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.494166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.8108333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.1508333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8075	0	0	0	0	0	0	0
ddfc82d97fda4a5dac26bc932a4895f8	0	0	0	0	0	0	0	0	15.1333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43333333333333	0	0	9.87333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.256666666667	0	0	10.3666666666667	0	0	3.12333333333333	0	0	0	56.9733333333333	0	0	0	0	0	0	0	0	390.733333333333	0	0	0	0	0	0	0	0	0	0	198.82	6.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2066666666667	0	0	7.56333333333333	0	0	0	0	0	0	42.2066666666667	0	7.13333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de3055f9c82028971556a1d9c2644af6	1114.3785046729	0	0	0	2236.05607476635	0	0	39.4906542056075	445.518691588785	537.859813084112	106.915887850467	0	968.785046728972	0	0	0	51.9719626168224	0	0	216.883177570093	54.088785046729	0	697.42523364486	0	0	3.72429906542056	61.6028037383178	0	0	883.570093457944	20.1495327102804	33.7383177570093	197.11214953271	112.803738317757	26.1448598130841	0	0	0	0	0	55.3691588785047	182.672897196262	0	638.056074766355	0	0	0	181.64953271028	245.518691588785	0	0	285.911214953271	0	58.3551401869159	36.9392523364486	0	0	0	0	329.121495327103	643.448598130841	3257.29906542056	25.7990654205607	0	0	11.7102803738318	0	38.1682242990654	0	363.710280373832	173.093457943925	0	0	73.9485981308411	0	2133.15420560748	0	0	0	0	53.1728971962617	0	0	313.065420560748	21.8411214953271	0	0	0	249.532710280374	0	0	0	0	0	0	2191.02803738318	0	72.2616822429906	0	9.26168224299065	5609.1214953271	0	20.2383177570093	0	87.5140186915888	376.752336448598	0	0	0	15059.5841121495	0	0	0	0	51.8551401869159	0	0	219.64953271028	0	0	69.0981308411215	0	5.44392523364486	0	1539.61682242991	73.0794392523364	0	53.0140186915888	134.107476635514	270.96261682243	0	0	0	4941.24299065421	0	918.630841121495	0	0	45	289.752336448598	0	88.2429906542056	27.9953271028037	85.5233644859813	65.2289719626168	1191.54672897196	341.757009345794	0	0	12.0046728971963	0	3113.21962616822	131.102803738318	168.257009345794	3522.21495327103	0	35.9719626168224	0	3.47196261682243	0	44.0280373831776	0	0	73.7056074766355	0	0	7.89252336448598	0	22.2523364485981	19.3644859813084	0	0	34.1775700934579	48.285046728972	51.607476635514	27.0327102803738	0	8.87383177570093	0	0	0	0	29.4532710280374
de4f1d33c3a29df56d82ae140479e621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de73f4a7e6d0883cd1490eefe65eff4a	0	0	0	0	0	0	0	0	181.602222222222	0	0	0	0	0	0	0	0	0	0	0	3.21555555555556	0	0	0	74.5244444444444	0	13.3155555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9577777777778	0	0	0	0	0	0	0	0	0	0	14.4088888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9822222222222	0	1505.18666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.291111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.8577777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
def1bab375c5204be046b9f93e26f22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
def73da489df43f8938cea2fbf4b42f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df1f425d9c2ec51368d857dbb0a314bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.50933333333333	0	0	0	15.7866666666667	0	0	0	0	0	0	0	32.88	0	0	0	0	8.376	10.648	0	8.856	0	0	0	0	0	0	0	0	0	0	0	5.784	10.8266666666667	5.064	0	0	6.30133333333333	0	6.304
df4e259d7889c1c34c665e8eb23d5ed6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df52c1baa2030a4e095f4de80c6a1a46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df5858d0b91b83739c440222f1f0aac9	117.303738317757	0	0	0	436.303738317757	0	0	0	0	0	0	0	145.317757009346	38.9859813084112	174.92523364486	0	0	0	0	0	0	0	0	0	0	0	16.7990654205607	0	0	0	0	0	0	0	0	0	0	0	0	0	27.6822429906542	0	0	242.023364485981	0	0	0	0	0	0	75.4345794392523	58.481308411215	0	0	0	0	116.747663551402	0	0	0	0	0	0	2801.71962616822	0	0	0	17.3504672897196	82.7570093457944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.2663551401869	0	0	274.518691588785	0	0	0	0	191.714953271028	0	0	0	0	0	0	0	0	71.7616822429906	0	0	0	0	0	0	0	0	55.0981308411215	0	0	0	0	0	98.7102803738318	0	0	0	15.7102803738318	0	385.383177570093	0	0	0	0	0	51.911214953271	193.775700934579	0	0	0	0	0	0	0	205.901869158878	0	0	0	0	0	0	0	13.5093457943925	0	0	87.4018691588785	0	0	0	0	0	0	0	22.0140186915888	0	0	19.3971962616822	0	0	0	0	0	0	0	0	0	0	4.69158878504673	13.5140186915888	0	0	0	0	0	0	0
df5d1e6135678def84b3d11ae16f0da4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0082987551867	0	0	0	0	0	0	0	0	34.7593360995851	0	0	0	0	0	0	0	0	0	11.5394190871369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7551867219917	0	0	0	0	0	0	0	0	0	0	0	0	14.1244813278008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df6c157a2a3991f4e1fd82941f5efc5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df8496229917f3c6d99a6513153f92aa	0	0	0	0	0	0	11.41	0	0	153.468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373.612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.056	114.31	0	3206.718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.488	41.982	0	0	0	0	0	0	0	0	0	0	0	28.756	0	0	9.902	0	0	0	0	1.628	0	0	16.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dff27a33e40b74cbf54027e28209323c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e03fcc4dd30f4363b9181c2d84e1cc1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e042a31a5047e4220abcf612f7230eeb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0a93533cace076afb331788a5a4fdc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0e11a068e4603e93dbec09bd994d484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e111eb1276c2dd4bf0c27d8cd38d2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e15ce7a8390294923571e10f22095eca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1a88e6359efa79be7e30e10d1957876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.8925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1b746ecf762ed757c49eba64ccda158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1bde6063ea3b8bb6d015b9d607e3d88	0	0	0	0	24.9380341880342	0	0	0	0	0	0	0	0	0	0	0	47.5299145299145	0	96.6346153846154	0	0	0	0	0	0	2.55555555555556	0	0	0	0	0	0	25.7521367521368	0	0	0	0	0	24.4059829059829	0	0	0	0	0	0	0	7.70512820512821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0619658119658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1004273504274	4.00641025641026	0	27.1047008547009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47008547008547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71581196581197	23.7371794871795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1ed0e5b2faf4eab90d6940d8b593e55	0	0	0	31.8111587982833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.9527896995708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.7896995708154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1201716738197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
